movie_id,title,year,tmdb_id,directors,actors,genres,tags,avg_rating,rating_count
26184,"Diamond Arm, The (Brilliantovaya ruka)",1968,20873,,,Action Adventure Comedy Crime Thriller,leonid gaidai,3.6667,15
26185,Dracula Has Risen from the Grave,1968,29778,,,Horror Romance Thriller,bd-r christopher lee cleavage dracula hammer film productions hammer horror,3.125,20
26187,Head,1968,18193,,,Comedy Fantasy Musical,bob rafelson criterion dvd-r pop art,3.447,66
26188,"Heart Is a Lonely Hunter, The",1968,22176,,,Drama,01/10 02/11 03/11 06/11 robert ellis miller,3.6951,41
26189,"I Love You, Alice B. Toklas!",1968,42623,,,Comedy,bd-r peter sellers,2.973,37
26191,Petulia,1968,42634,,,Drama,bd-r richard lester,3.4375,16
26194,"Subject Was Roses, The",1968,118872,,,Drama,bd-r ulu grosbard,3.25,4
26195,Sympathy for the Devil,1968,50789,,,Documentary Musical,jean-luc godard marxism may 1968 nonnarative revolutionary,3.02,25
26197,War and Peace (Voyna i mir),1967,29266,,,Drama Romance War,70mm sergey bondarchuk sovscope 70,3.5385,13
26198,"Yours, Mine and Ours",1968,27983,,,Children Comedy,henry fonda library system lucille ball melville shavelson netflix dvd,3.4123,171
26199,Alice's Restaurant,1969,5638,,,Comedy Drama,arlo guthrie dvd-r nudity (topless - brief) nudity (topless) thanksgiving,3.203,133
26203,Colossus: The Forbin Project,1970,14801,,,Sci-Fi Thriller,evil computer artificial intelligence cold war can't remember exaggerated joseph sargent less than 300 ratings might like,3.5576,243
26204,Death Rides a Horse (Da uomo a uomo),1967,49397,,,Action Western,bd-r dvd-video ennio morricone lee van cleef revenge soundtrack,3.475,20
26205,"Goodbye, Mr. Chips",1969,42607,,,Drama Musical Romance,bd-r dvd-r,3.3077,26
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger),1969,40430,,,Fantasy Mystery Sci-Fi Thriller,,3.2,5
26207,Last Summer,1969,38096,,,Drama,bd-r frank perry,3.5769,13
26208,My Night At Maud's (Ma Nuit Chez Maud),1969,48831,,,Comedy Drama Romance,criterion clermont-ferrand dialogue driven eric rohmer intellectual ret stã¦rke lã¸jer six moral tales,3.8175,126
26209,"Magic Christian, The",1969,24152,,,Comedy,,2.8333,3
26210,Marlowe,1969,1846,,,Crime Drama Mystery,bd-r,2.6,10
26211,More,1969,21323,,,Crime Drama Romance,pink floyd drugs easily confused with other movie(s) (title) sven's to see list,3.25,20
26213,"Reivers, The",1969,5928,,,Comedy Drama,based on a book bd-r betamax less than 300 ratings might like william faulkner,3.6562,16
26214,Taste the Blood of Dracula,1970,29748,,,Horror,christopher lee dracula hammer horror nudity (topless),2.5,3
26215,"Joke, The (Zert)",1969,105627,,,Drama,communism criterion jaromil jires nonlinear revenge,3.0,7
26216,...tick... tick... tick...,1970,85255,,,Action Drama,bd-r,2.5,2
26219,Brewster McCloud,1970,26525,,,Comedy,robert altman astrodome bd-r birds car racing houston murder not available from netflix,3.4412,34
26220,"Violent City (Family, The) (Città violenta)",1970,31672,,,Action Crime Drama,car chase cars hit men my addition to ml on dvr racing revenge,2.9583,12
26221,Dirty Dingus Magee,1970,48408,,,Comedy Western,,2.4,5
26222,Dodes'ka-den (Clickety-Clack),1970,33205,,,Drama Fantasy,akira kurosawa criterion drinking dvd-ram dvd-video families in crisis friendship gossip,3.5806,93
26223,Gamera vs. Jiger,1970,70327,,,Action Fantasy Sci-Fi,gamera kaiju seen,3.0,1
26225,"Claire's Knee (Genou de Claire, Le)",1970,2860,,,Comedy Romance,bd-r criterion eric rohmer noget tid siden jeg sã¥ den. men husker den som meget flot six moral tales sã¥ den med iii under meget ufokuseret stemning. sã¥ den kan genses inden lã¦nge,3.6458,72
26226,"Hi, Mom!",1970,42589,,,Comedy,brian depalma betamax brian de palma robert de niro,3.0778,45
26227,House of Dark Shadows,1970,71943,,,Drama Horror Romance,bd-r,3.1667,3
26228,"Swedish Love Story, A (Kärlekshistoria, En)",1970,31304,,,Drama Romance,02/11 03/10 03/11 04/11 05/10 05/11 06/10 06/11,3.6224,49
26229,"Landlord, The",1970,64828,,,Comedy Drama,bd-r,3.125,8
26230,On a Clear Day You Can See Forever,1970,38222,,,Comedy Musical Romance,hypnosis,3.1731,78
26231,Performance,1970,26606,,,Crime Drama Thriller,nicolas roeg hallucinatory mick jagger sexual atmospheric disturbing donald cammell dvd-ram,3.7462,132
26232,Rejs,1970,36404,,,Comedy,,4.25,2
26235,Long Live Death (Viva la muerte),1971,42528,,,Drama War,,3.3,5
26236,"White Sun of the Desert, The (Beloe solntse pustyni)",1970,20848,,,Action Adventure Comedy Drama Romance War,vladimir motyl,3.9167,12
26237,Zabriskie Point,1970,2998,,,Drama Romance,classic great cinematography michelangelo antonioni in netflix queue pink floyd,3.5183,82
26240,"Beguiled, The",1971,31906,,,Drama Thriller War,clint eastwood don siegel less than 300 ratings,3.4236,144
26241,"Devils, The",1971,31767,,,Drama,controversial ken russell nudity (full frontal) religion avant-gard cult classic sexual themes surreal,3.598,102
26242,Duel,1971,839,,,Action Mystery Thriller,thriller chase truck steven spielberg road rage trucks no plot allegorical,3.7127,992
26243,Evil Roy Slade,1972,25109,,,Comedy Western,jerry paris,3.5,2
26245,"Go-Between, The",1970,36194,,,Drama Romance,01/11 03/10 10/10 based on a book class issues coming of age deception england in 1900,3.4545,33
26246,Johnny Got His Gun,1971,16328,,,Drama War,dalton trumbo depressing disturbing donald sutherland less than 300 ratings metallica one video,3.75,158
26247,Lawman,1971,42500,,,Western,michael winner,3.2083,12
26248,Let's Scare Jessica to Death,1971,16154,,,Horror Mystery,bd-r mental illness vampires,3.1897,29
26249,They Call Me Trinity,1971,9394,,,Comedy Western,enzo barboni feel-good fewer than 300 ratings less than 300 ratings plot: seven samurai spaghetti western terence hill,3.4722,162
26251,Mon Oncle Antoine,1971,74689,,,Drama,bd-r classic claude jutra criterion nudity (topless - brief) nudity (topless),3.4483,29
26252,"New Leaf, A",1971,36850,,,Comedy Romance,01/11 02/11 03/11 10/10 11/10 12/10 bd-r cute,3.6889,45
26253,Nicholas and Alexandra,1971,38646,,,Drama War,bd-r franklin j. schaffner,3.3448,29
26254,Von Richthofen and Brown,1971,84285,,,Action Drama War,aviation bd-r world war i,2.5,1
26255,Scars of Dracula,1970,34479,,,Horror,,2.625,4
26256,Support Your Local Gunfighter,1971,18287,,,Comedy Romance Western,james garner,3.314,43
26257,Sweet Sweetback's Baadasssss Song,1971,5822,,,Crime Drama Thriller,dvd-video unsimulated sex,2.8714,35
26258,"Topo, El",1970,13041,,,Fantasy Western,atmospheric disturbing surreal cult film hallucinatory alejandro jodorowsky weird existentialism,3.8368,340
26259,"Emigrants, The (Utvandrarna)",1971,40732,,,Drama,01/12 11/11 12/11 bd-r erlend's dvds jan troell max von sydow not available from netflix,3.78,25
26263,Fiend with the Electronic Brain (Blood of Ghastly Horror),1972,122677,,,Horror Sci-Fi,,2.0,1
26265,Dr. Phibes Rises Again,1972,18250,,,Adventure Comedy Horror Romance,vincent price clv dark humor egypt erlend's dvds,3.2683,41
26266,Dracula A.D. 1972,1972,33020,,,Horror Thriller,1970s christopher lee hammer horror hippies peter cushing 1870s dracula goofy,3.125,4
26267,Get to Know Your Rabbit,1972,89417,,,Comedy,,4.0,1
26268,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire)",1972,12089,,,Comedy Mystery,pierre richard yves robert 01/11 02/11 03/10 05/10 06/10 08/10,3.53,50
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru),1972,41471,,,Action Crime,father-son relationship lone wolf and cub series samurai 05/09 kenji misumi,3.75,126
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma),1972,17810,,,Action Adventure,lone wolf and cub series samurai 09/09 kenji misumi movielens top pick ronin,3.7083,96
26271,Lady Sings the Blues,1972,23148,,,Drama Musical,billy dee williams diana ross less than 300 ratings richard pryor sidney j. furie,3.617,94
26274,Payday,1973,80911,,,Drama,daryl duke nudity (topless),3.0,7
26277,Slither,1973,87417,,,Comedy Crime Thriller,bd-r,3.3158,38
26280,Traffic (Trafic),1971,11378,,,Comedy,criterion easily confused with other movie(s) (title) jacques tati,3.6268,71
26282,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob)",1973,760,,,Comedy,etaege france gérard oury jewish paris,3.8056,18
26283,Charley Varrick,1973,27331,,,Crime Drama Thriller,don siegel andy robinson bank robbery crime gone awry cynical gritty one last heist seen 2012,3.5581,155
26285,Dark Star,1974,1410,,,Comedy Sci-Fi Thriller,john carpenter cult film directorial debut scifi scifi cult aliens campy let there be light,3.47,400
26287,"Delicate Balance, A",1973,38729,,,Drama,tony richardson,3.5,1
26288,Dracula,1973,86889,,,Horror,,3.24,25
26289,Emperor of the North (Emperor of the North Pole),1973,31943,,,Action Drama Thriller,robert aldrich trains,3.1875,48
26290,Executive Action,1973,29142,,,Crime Drama,,3.1,5
26291,"Glass Menagerie, The",1973,56764,,,Drama,anthony harvey based on a play tennessee williams,3.3,5
26294,My Name Is Nobody (Il Mio nome è Nessuno),1973,9474,,,Comedy Western,sergio leone spaghetti western bd-r dvd-r feel-good great soundtrack italian old,3.506,250
26295,Invasion of the Bee Girls,1973,27084,,,Horror Mystery Sci-Fi,dvd-video,2.1667,6
26297,Lemora: A Child's Tale of the Supernatural,1973,31596,,,Horror,bd-r,3.35,10
26299,Phase IV,1974,59189,,,Horror Sci-Fi Thriller,vhs,3.1863,51
26301,Save the Tiger,1973,38714,,,Drama,betamax dvd-ram john g. avildsen,3.3438,48
26302,Scarecrow,1973,31587,,,Drama,al pacino bd-r car wash depressing gene hackman golden palm jerry schatzberg losers,3.6336,146
26303,Sisters,1973,22307,,,Horror Thriller,brian de palma criterion betamax biting chilly claustrophobic disturbing downbeat,3.3665,161
26304,"Spook Who Sat by the Door, The",1973,62330,,,Action Crime Drama,black power herbie hancock ivan dixon radical politics white people,3.25,2
26306,Theatre of Blood,1973,28498,,,Comedy Horror Mystery,vincent price bd-r clv douglas hickox erlend's dvds violently silly,3.5737,95
26307,King Boxer: Five Fingers of Death (Tian xia di yi quan),1972,21964,,,Action Drama Romance,kung fu,3.65,10
26308,Turkish Delight (Turks fruit),1973,21035,,,Drama Romance,paul verhoeven,3.4286,7
26309,Walking Tall,1973,25473,,,Action Crime Drama Thriller,based on true story,3.0938,16
26312,Butley,1974,118121,,,Drama,based on a play gay,3.25,8
26313,California Split,1974,32044,,,Comedy Drama,altman bd-r gambling george segal robert altman shared mission,3.6642,134
26314,"Cars That Ate Paris, The",1974,62761,,,Comedy Horror Thriller,bd-r dvd-ram,2.5435,23
26315,Conrack,1974,30702,,,Drama,martin ritt,3.3333,6
26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti),1974,25627,,,Horror,zombies,3.0,3
26317,Emmanuelle,1974,24402,,,Drama Romance,adapted from:book nudity (full frontal) author:emmanuelle argan bangkok based on a book bisexual erotic nudity (full frontal - notable),2.7391,69
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le)",1974,5558,,,Comedy Drama,criterion nudity (full frontal) 03/09 betamax clv luis buñuel nudity (topless) sven's to see list,3.8962,130
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein),1973,3043,,,Drama Horror Sci-Fi,antonio margheriti cinematographer:luigi kuveiller criterion paul morrissey spacevision stereoscopic 3-d vhs,3.0,28
26321,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait),1974,36665,,,Documentary War,barbet schroeder criterion,3.4722,18
26322,Gone in 60 Seconds,1974,16246,,,Action Crime Drama,remade car chase cars easily confused with other movie(s) (title),3.427,137
26323,"Groove Tube, The",1974,27977,,,Comedy,betamax,2.9333,30
26324,Harry and Tonto,1974,42448,,,Comedy Drama,bd-r instant view might like mvlc netflix paul mazursky,3.5633,79
26325,Hearts and Minds,1974,42449,,,Documentary War,military vietnam war 01/11 02/11 03/11 11/11 criterion dvd-video,3.7905,74
26326,"Holy Mountain, The (Montaña sagrada, La)",1973,8327,,,Drama,surreal jodorowsky symbolism weird social criticism alejandro jodorowsky hallucinatory psychedelic,3.9644,309
26327,"Little Prince, The",1974,37627,,,Children Musical Sci-Fi,betamax,2.9333,15
26333,"Terminal Man, The",1974,32940,,,Sci-Fi Thriller,author:michael crichton less than 300 ratings,2.7895,19
26334,Thieves Like Us,1974,31656,,,Crime Drama Romance,might like robert altman,3.6667,30
26336,"Adventure of Sherlock Holmes' Smarter Brother, The",1975,29859,,,Comedy Crime Mystery,dvd-r,3.0312,80
26337,"Adventures of the Wilderness Family, The",1975,28994,,,Adventure Children Drama,,3.25,2
26338,Cousin cousine,1975,5618,,,Comedy Romance,bd-r betamax,3.2,15
26339,Dolemite,1975,19174,,,Action Comedy Crime Mystery Thriller,,3.2143,21
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",1976,9385,,,Action Adventure Animation Children Comedy Fantasy,netflix finland rene goscinny,3.7818,55
26341,Emmanuelle 2,1975,28209,,,Drama,based on a book betamax clv lesbian nudity (full frontal),2.7826,23
26342,"Farewell, My Lovely",1975,1835,,,Crime Mystery Thriller,dick richards philip marlowe private detective,3.7018,57
26343,"Fortune, The",1975,70259,,,Comedy Crime Romance,bd-r,3.0909,11
26344,French Connection II,1975,10711,,,Action Crime Drama Thriller,erlend's dvds john frankenheimer,3.3696,69
26345,"Great Waldo Pepper, The",1975,19740,,,Drama Romance,,3.2051,39
26346,"Story of Adele H., The (Histoire d'Adèle H., L')",1975,1829,,,Drama,bd-r dvd-ram françois truffaut,3.5517,29
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)",1975,43430,,,Comedy Drama Romance,russian alcohol abuse beautiful woman eldar ryazanov fairy tale funny humor new year's eve,3.8861,79
26349,Night Moves,1975,32042,,,Crime Thriller,arthur penn gene hackman movie to see nudity (topless - notable) private detective seen 2014,3.6411,209
26350,"Passenger, The (Professione: reporter)",1975,9652,,,Drama,jack nicholson antonioni boring erlend's dvds existential existentialism library michelangelo antonioni,3.9169,313
26353,"Hand of Death, The (Shao Lin men)",1976,38099,,,Action,,3.5,2
26354,Sister Street Fighter (Onna hissatsu ken),1974,47313,,,Action Drama,grindhouse japanese martial arts flick,3.25,6
26356,Supervixens,1975,5725,,,Comedy Thriller,clv tits,2.5577,26
26357,Trilogy of Terror,1975,38783,,,Horror Thriller,anthology,3.5714,14
26359,1900 (Novecento),1976,3870,,,Drama War,bernardo bertolucci long long movie communism confrontational erlend's dvds gerard depardieu gérard depardieu,3.6271,236
26360,"Small Change (Argent de poche, L')",1976,1660,,,Comedy Drama,01/10 11/09 12/09 franã§ois truffaut françois truffaut jovial,3.6866,67
26362,Twenty Days Without War (Dvadtsat dney bez voyny),1981,133008,,,Drama Romance War,russian soviet union world war ii,3.5,3
26364,From Noon Till Three,1976,6476,,,Comedy Romance Western,,3.2105,19
26365,Futureworld,1976,10640,,,Sci-Fi Thriller,sequel,3.1863,51
26366,Harlan County U.S.A.,1976,33324,,,Documentary,criterion documentary kentucky mining national film registry poverty union barbara kopple,3.9286,161
26368,"Marquise of O, The (Marquise von O..., Die)",1976,48205,,,Drama,eric rohmer,3.875,8
26369,Maîtresse (Mistress),1975,46978,,,Drama Romance,barbet schroeder criterion gérard depardieu,3.3571,7
26370,"Message, The (a.k.a. Mohammad: Messenger of God)",1976,26842,,,Adventure Drama War,islam religion bd-r betamax desert middle east moustapha akkad,3.6667,9
26371,The Missouri Breaks,1976,42252,,,Drama Western,jack nicholson less than 300 ratings marlon brando,3.0,82
26372,"Slave of Love, A (Raba lyubvi)",1976,73100,,,Drama Romance,nikita mikhalkov,3.6667,9
26375,Silver Streak,1976,11558,,,Action Comedy Crime,setting:train? train afi 100 (laughs) arthur hiller betamax dvd-video perrot library,3.4682,534
26377,Up!,1976,5651,,,Comedy,,3.3,5
26378,Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?),1976,43751,,,Horror Mystery Thriller,05/10,3.1667,30
26379,Jesus of Nazareth,1977,2413,,,Drama,religion christianity based on a book biblical erlend's dvds franco zeffirelli jesus jesus christ,3.6232,69
26380,ABBA: The Movie,1977,14336,,,Musical,erlend's dvds,2.7188,32
26383,Demon Seed,1977,18775,,,Horror Sci-Fi Thriller,dvd-ram science super computer,3.0648,54
26386,High Anxiety,1977,12535,,,Comedy Thriller,hitchcock parody mel brooks parody spoof bd-r chloris leachman is hilarious. clv friday night movie,3.3975,361
26387,"Man Who Loved Women, The (Homme qui aimait les femmes, L')",1977,1421,,,Comedy Drama Romance,bd-r françois truffaut,3.5455,11
26388,"Hound of the Baskervilles, The",1978,62847,,,Comedy Crime Mystery,adapted from:book dvd-ram peter cook,3.2558,43
26389,"Hell Without Limits (Lugar sin límites, El)",1978,77360,,,Drama,,3.0,2
26391,"New York, New York",1977,12637,,,Drama Musical Romance,bd-r betamax dull flawed characters postmodernism slow pace social commentary unengaging,3.2482,141
